Date,State,District,Pincode,Bio_age_5_17,Bio_age_17+
01-03-2025,Assam,Biswanath,784169,17,20
01-03-2025,West Bengal,Paschim Medinipur,721258,27,33
01-03-2025,Andhra Pradesh,Annamayya,516267,10,9
01-03-2025,Andhra Pradesh,Khammam,507159,15,42
01-03-2025,Tamil Nadu,Chennai,600004,248,504
01-03-2025,Karnataka,Bidar,585401,303,302
01-03-2025,Uttar Pradesh,Bara Banki,225415,746,369
01-03-2025,Telangana,Mahabubnagar,509102,159,157
01-03-2025,Uttar Pradesh,Amethi,227816,284,204
01-03-2025,Uttar Pradesh,Sant Kabir Nagar,272165,521,552
01-03-2025,Haryana,Kurukshetra,136136,60,194
01-03-2025,Andhra Pradesh,Ananthapur,515591,440,74
01-03-2025,Maharashtra,Parbhani,431509,1234,1340
01-03-2025,Maharashtra,Kolhapur,416505,135,243
01-03-2025,Uttar Pradesh,Firozabad,205151,440,167
01-03-2025,Uttar Pradesh,Bareilly,243504,620,186
01-03-2025,Chhattisgarh,Kondagaon,494226,299,973
01-03-2025,Rajasthan,Tonk,304024,274,576
01-03-2025,Uttar Pradesh,Sitapur,261121,827,400
01-03-2025,Haryana,Yamuna Nagar,133103,236,468
01-03-2025,Odisha,Kendujhar,758037,89,98
01-03-2025,Odisha,Baleswar,756182,49,88
01-03-2025,Andhra Pradesh,Visakhapatnam,531114,505,112
01-03-2025,Gujarat,Surat,395009,675,833
01-03-2025,Punjab,Amritsar,143102,674,1721
01-03-2025,Maharashtra,Amravati,444728,73,260
01-03-2025,Haryana,Jhajjar,124142,53,93
01-03-2025,Jharkhand,Dhanbad,828301,159,382
01-03-2025,West Bengal,Haora,711405,12,153
01-03-2025,Assam,Cachar,788804,33,19
01-03-2025,Jammu and Kashmir,Ramban,182145,252,383
01-03-2025,Tamil Nadu,Tiruvallur,600120,323,95
01-03-2025,Tamil Nadu,Dharmapuri,636805,278,77
01-03-2025,Rajasthan,Sawai Madhopur,322704,33,140
01-03-2025,Gujarat,Ahmedabad,380018,429,750
01-03-2025,Tamil Nadu,Dindigul,624302,307,113
01-03-2025,Tamil Nadu,Kanniyakumari,629193,22,66
01-03-2025,Uttar Pradesh,Bareilly,243506,685,117
01-03-2025,Tamil Nadu,Chennai,600082,207,509
01-03-2025,Karnataka,Haveri *,581110,39,66
01-03-2025,Bihar,Jehanabad,804417,203,321
01-03-2025,Assam,Dhubri,783325,198,81
01-03-2025,Tamil Nadu,Tirunelveli,627352,266,111
01-03-2025,West Bengal,South 24 Parganas,743318,200,232
01-03-2025,Chhattisgarh,Bemetara,491337,152,1256
01-03-2025,Punjab,Ferozepur,152003,220,579
01-03-2025,Himachal Pradesh,Kullu,172032,27,47
01-03-2025,Uttar Pradesh,Pratapgarh,230131,124,112
01-03-2025,Punjab,Jalandhar,144013,90,151
01-03-2025,Uttar Pradesh,Shamli,247776,1660,601
01-03-2025,Maharashtra,Sangli,415310,27,59
01-03-2025,Uttar Pradesh,Bijnor,246728,174,103
01-03-2025,Gujarat,Gandhinagar,382640,51,49
01-03-2025,Uttar Pradesh,Auraiya,206244,442,258
01-03-2025,Tripura,West Tripura,799003,568,878
01-03-2025,Kerala,Malappuram,676106,84,94
01-03-2025,Kerala,Kozhikode,673529,60,76
01-03-2025,Telangana,Peddapalli,505525,21,59
01-03-2025,Uttar Pradesh,Basti,272130,300,222
01-03-2025,Maharashtra,Jalgaon,425102,19,57
01-03-2025,Puducherry,Puducherry,605004,58,120
01-03-2025,Odisha,Sundergarh,770042,20,40
01-03-2025,Odisha,Ganjam,761141,40,144
01-03-2025,Maharashtra,Nashik,422012,297,589
01-03-2025,Telangana,Medak,502256,32,51
01-03-2025,Gujarat,Anand,388625,167,168
01-03-2025,Chhattisgarh,Dhamtari,493885,15,160
01-03-2025,Assam,Goalpara,783130,57,25
01-03-2025,Madhya Pradesh,Khandwa,450554,153,126
01-03-2025,Karnataka,Koppal,583237,188,227
01-03-2025,West Bengal,Paschim Medinipur,721507,248,334
01-03-2025,Tamil Nadu,Nagapattinam,610101,27,47
01-03-2025,Madhya Pradesh,Katni,483773,161,1010
01-03-2025,Uttar Pradesh,Fatehpur,212620,295,206
01-03-2025,Uttar Pradesh,Etah,207243,21,7
01-03-2025,Andhra Pradesh,Ananthapur,515281,234,19
01-03-2025,Maharashtra,Mumbai Suburban,400080,156,170
01-03-2025,Jharkhand,Gumla,835231,180,390
01-03-2025,West Bengal,Birbhum,731121,119,125
01-03-2025,Andhra Pradesh,Eluru,534007,11,13
01-03-2025,Uttar Pradesh,Hathras,204215,764,204
01-03-2025,Kerala,Kannur,670706,33,103
01-03-2025,Maharashtra,Mumbai,400083,100,531
01-03-2025,Madhya Pradesh,Indore,452007,263,274
01-03-2025,Odisha,Jagatsinghapur,754139,70,124
01-03-2025,Uttar Pradesh,Mainpuri,205121,257,125
01-03-2025,Haryana,Rewari,123101,96,155
01-03-2025,Tamil Nadu,Thoothukkudi,628005,191,159
01-03-2025,Maharashtra,Aurangabad,431107,232,699
01-03-2025,Haryana,Panchkula,134113,213,272
01-03-2025,Kerala,Alappuzha,688535,48,55
01-03-2025,Andhra Pradesh,Cuddapah,516359,139,67
01-03-2025,Uttar Pradesh,Sultanpur,228125,226,141
01-03-2025,Rajasthan,Pali,306023,79,240
01-03-2025,Andhra Pradesh,Vizianagaram,535501,229,182
01-03-2025,Kerala,Palakkad,679513,103,145
01-03-2025,Uttar Pradesh,Shrawasti,271875,184,77
01-03-2025,Tamil Nadu,Madurai,625501,256,172
01-03-2025,Bihar,Madhepura,852220,310,449
01-03-2025,Tamil Nadu,Cuddalore,608701,240,148
01-03-2025,West Bengal,Hooghly,712614,91,72
01-03-2025,West Bengal,Nadia,741402,118,167
01-03-2025,Gujarat,Surat,394517,18,15
01-03-2025,Jharkhand,Pakaur,816107,194,173
01-03-2025,Assam,Golaghat,785603,26,5
01-03-2025,Tamil Nadu,Thanjavur,612401,206,386
01-03-2025,West Bengal,Purba Medinipur,721650,101,121
01-03-2025,Rajasthan,Jaisalmer,345028,109,176
01-03-2025,Karnataka,Kalaburagi,585302,185,190
01-03-2025,Maharashtra,Mumbai Suburban,400091,35,70
01-03-2025,West Bengal,East Midnapore,721634,29,38
01-03-2025,Tamil Nadu,Thanjavur,614802,170,75
01-03-2025,Telangana,Karimnagar,505532,71,83
01-03-2025,Karnataka,Bangalore,560084,74,367
01-03-2025,Andhra Pradesh,Krishna,520007,219,242
01-03-2025,Gujarat,Bharuch,393110,223,222
01-03-2025,Rajasthan,Jodhpur,342007,102,151
01-03-2025,Bihar,Bhojpur,802155,161,296
01-03-2025,Andhra Pradesh,Nellore,524127,66,38
01-03-2025,Uttar Pradesh,Prayagraj,211008,31,55
01-03-2025,Telangana,Nirmal,504106,62,94
01-03-2025,Andhra Pradesh,West Godavari,534460,169,142
01-03-2025,Kerala,Thiruvananthapuram,695571,59,177
01-03-2025,Uttar Pradesh,Bahraich,271871,328,178
01-03-2025,Kerala,Malappuram,676505,13,44
01-03-2025,Himachal Pradesh,Kullu,175102,52,73
01-03-2025,Punjab,Jalandhar,144416,75,120
01-03-2025,Gujarat,Gandhinagar,382740,36,34
01-03-2025,West Bengal,Purba Medinipur,721444,76,77
01-03-2025,Odisha,Khorda,752056,74,202
01-03-2025,West Bengal,Birbhum,731302,81,128
01-03-2025,Maharashtra,Jalgaon,425506,24,88
01-03-2025,Himachal Pradesh,Kullu,175103,21,36
01-03-2025,West Bengal,Purba Medinipur,721649,73,165
01-03-2025,Punjab,Hoshiarpur,144224,45,129
01-03-2025,Tamil Nadu,Nagapattinam,610204,42,40
01-03-2025,Gujarat,Tapi,394340,17,42
01-03-2025,Tamil Nadu,Kanniyakumari,629252,58,143
01-03-2025,Chhattisgarh,Kanker,494776,74,303
01-03-2025,Tamil Nadu,Krishnagiri,635108,136,56
01-03-2025,Jharkhand,Ramgarh,829103,63,58
01-03-2025,Odisha,JAJPUR,754024,19,41
01-03-2025,Madhya Pradesh,Betul,460553,43,93
01-03-2025,Kerala,Palakkad,678551,73,124
01-03-2025,Manipur,Senapati,795118,45,91
01-03-2025,Andhra Pradesh,Guntur,522303,65,55
01-03-2025,Karnataka,Raichur,584167,62,88
01-03-2025,West Bengal,Bankura,722180,19,18
01-03-2025,Andhra Pradesh,Sri Sathya Sai,515231,35,24
01-03-2025,Karnataka,Gadag,582206,38,17
01-03-2025,Rajasthan,Banswara,327605,28,47
01-03-2025,Andhra Pradesh,Vizianagaram,535463,145,61
01-03-2025,Telangana,Rangareddy,501510,31,90
01-03-2025,Odisha,JAJPUR,754205,24,71
01-03-2025,Tamil Nadu,Tiruvannamalai,606808,207,58
01-03-2025,Maharashtra,Raigarh,402308,16,62
01-03-2025,Karnataka,Tumakuru,572111,21,30
01-03-2025,Lakshadweep,Lakshadweep,682559,33,42
01-03-2025,Tamil Nadu,Kancheepuram,603107,140,81
01-03-2025,Kerala,Kottayam,686542,24,44
01-03-2025,Arunachal Pradesh,West Kameng,790116,14,37
01-03-2025,Kerala,Alappuzha,688007,33,66
01-03-2025,Gujarat,Surendra Nagar,363610,51,4
01-03-2025,Uttar Pradesh,Mathura,281206,84,36
01-03-2025,Assam,Karimganj,788725,35,34
01-03-2025,Andhra Pradesh,Eluru,534456,15,25
01-03-2025,Telangana,Vikarabad,501144,20,17
01-03-2025,Karnataka,Kalaburagi,585309,15,4
01-03-2025,Andhra Pradesh,Ananthapur,515711,50,18
01-03-2025,Himachal Pradesh,Kangra,177103,25,44
01-03-2025,Rajasthan,Jhunjhunun,331030,24,37
01-03-2025,Assam,Golaghat,785619,47,28
01-03-2025,Madhya Pradesh,Singrauli,486890,15,11
01-03-2025,Karnataka,Udupi,576235,16,13
01-03-2025,Telangana,Suryapet,508222,11,24
01-03-2025,West Bengal,Bankura,722176,13,12
01-03-2025,Assam,Kamrup,781122,80,21
01-03-2025,West Bengal,Bankura,721504,24,33
01-03-2025,Sikkim,East,737106,22,46
01-03-2025,Andhra Pradesh,Prakasam,523356,49,36
01-03-2025,Karnataka,Tumkur,572217,18,40
01-03-2025,Tamil Nadu,Pudukkottai,622408,34,20
01-03-2025,Himachal Pradesh,Sirmaur,173020,10,7
01-03-2025,Maharashtra,Palghar,401305,328,378
01-03-2025,Tamil Nadu,Kancheepuram,600061,144,183
01-03-2025,Maharashtra,Latur,413521,624,1412
01-03-2025,Uttar Pradesh,Jaunpur,222125,343,421
01-03-2025,Delhi,North East Delhi,110093,1171,880
01-03-2025,Uttar Pradesh,Deoria,274505,203,174
01-03-2025,Uttar Pradesh,Firozabad,283203,4155,1352
01-03-2025,Karnataka,Vijayapura,586128,290,186
01-03-2025,Uttar Pradesh,Allahabad,212305,417,117
01-03-2025,Telangana,Hyderabad,500028,368,367
01-03-2025,Andhra Pradesh,Ananthapuramu,515611,55,10
01-03-2025,Maharashtra,Jalgaon,425201,416,697
01-03-2025,Maharashtra,Sangli,415308,80,179
01-03-2025,Haryana,Fatehabad,125050,745,1138
01-03-2025,Jharkhand,West Singhbhum,833103,676,982
01-03-2025,Gujarat,Porbandar,360575,633,693
01-03-2025,Uttar Pradesh,Ghaziabad,201309,301,261
01-03-2025,Chandigarh,Chandigarh,160014,491,513
01-03-2025,Odisha,Koraput,764036,622,585
01-03-2025,West Bengal,South 24 Parganas,700039,113,229
01-03-2025,Bihar,Kaimur (Bhabua),821105,751,729
01-03-2025,Bihar,Katihar,854116,987,972
01-03-2025,Uttar Pradesh,Pratapgarh,230129,388,348
01-03-2025,Uttar Pradesh,Lucknow,227101,198,105
01-03-2025,Odisha,Kendujhar,758078,76,211
01-03-2025,Tamil Nadu,Namakkal,637003,115,152
01-03-2025,Maharashtra,Ahmadnagar,414001,546,1004
01-03-2025,Andhra Pradesh,Kurnool,518217,227,54
01-03-2025,Mizoram,Champhai,796310,1120,271
01-03-2025,Haryana,Faridabad,121005,693,940
01-03-2025,West Bengal,Bankura,722203,155,182
01-03-2025,Maharashtra,Dhule,424002,396,859
01-03-2025,Tamil Nadu,Thanjavur,614613,114,414
01-03-2025,Tamil Nadu,Dindigul,624613,226,467
01-03-2025,Jharkhand,Ranchi,835222,599,1409
01-03-2025,Haryana,Rohtak,124201,20,69
01-03-2025,Bihar,Madhubani,847223,904,839
01-03-2025,Jammu and Kashmir,Jammu,181122,148,324
01-03-2025,Himachal Pradesh,Mandi,175049,84,114
01-03-2025,Maharashtra,Jalgaon,424204,167,516
01-03-2025,Uttar Pradesh,Varanasi,221307,400,288
01-03-2025,Uttar Pradesh,Mau,221601,292,155
01-03-2025,Odisha,Rayagada,765033,92,190
01-03-2025,Maharashtra,Aurangabad,431135,213,391
01-03-2025,Tamil Nadu,Nagapattinam,609116,114,80
01-03-2025,Punjab,Hoshiarpur,144203,51,160
01-03-2025,Rajasthan,Sawai Madhopur,322034,62,149
01-03-2025,Rajasthan,Sikar,332713,296,771
01-03-2025,Kerala,Idukki,685606,54,87
01-03-2025,Uttar Pradesh,Kasganj,207246,248,293
01-03-2025,Bihar,Aurangabad,824124,459,574
01-03-2025,Tamil Nadu,Tiruvannamalai,604404,62,34
01-03-2025,West Bengal,Bankura,722144,149,187
01-03-2025,Rajasthan,Ganganagar,335701,272,440
01-03-2025,Gujarat,Jamnagar,361011,25,42
01-03-2025,Madhya Pradesh,Betul,460551,115,211
01-03-2025,Bihar,Vaishali,843110,193,357
01-03-2025,Uttar Pradesh,Shahjahanpur,242042,981,330
01-03-2025,Andhra Pradesh,Kurnool,518165,23,17
01-03-2025,Gujarat,Kheda,388225,143,258
01-03-2025,Uttar Pradesh,Muzaffarnagar,251301,245,120
01-03-2025,Gujarat,Junagadh,362020,94,161
01-03-2025,Tamil Nadu,Krishnagiri,635307,248,118
01-03-2025,Uttar Pradesh,Bulandshahr,245405,435,82
01-03-2025,Andhra Pradesh,Cuddapah,516172,340,159
01-03-2025,Gujarat,Kachchh,370410,172,94
01-03-2025,Maharashtra,Jalgaon,424104,68,384
01-03-2025,Andhra Pradesh,Krishna,521227,256,145
01-03-2025,Delhi,West Delhi,110043,223,482
01-03-2025,Bihar,Banka,813107,265,344
01-03-2025,Andhra Pradesh,Guntur,522001,402,410
01-03-2025,Uttar Pradesh,Kannauj,209732,496,165
01-03-2025,Maharashtra,Yavatmal,445323,142,497
01-03-2025,Tamil Nadu,Tiruchirappalli,621105,86,172
01-03-2025,Maharashtra,Parbhani,431720,183,338
01-03-2025,Rajasthan,Jaipur,303702,173,241
01-03-2025,Kerala,Alappuzha,690530,20,25
01-03-2025,Uttar Pradesh,Rae Bareli,229103,265,99
01-03-2025,Gujarat,Amreli,365565,130,180
01-03-2025,Kerala,Kollam,690547,20,27
01-03-2025,Andhra Pradesh,Ananthapuramu,515154,184,10
01-03-2025,Maharashtra,Thane,421001,116,455
01-03-2025,Andhra Pradesh,West Godavari,534247,98,43
01-03-2025,Punjab,Ludhiana,141204,60,93
01-03-2025,Uttar Pradesh,Mirzapur,231301,331,94
01-03-2025,Rajasthan,Jhunjhunun,333028,116,154
01-03-2025,Tamil Nadu,Coimbatore,641038,53,176
01-03-2025,Madhya Pradesh,Sagar,470228,248,309
01-03-2025,Rajasthan,Ajmer,305205,79,70
01-03-2025,Kerala,Alappuzha,688006,79,200
01-03-2025,Tamil Nadu,Tiruvallur,600068,166,393
01-03-2025,Gujarat,Bharuch,392015,94,93
01-03-2025,Manipur,Churachandpur,795124,18,26
01-03-2025,West Bengal,Kolkata,700001,14,38
01-03-2025,West Bengal,Birbhum,731124,140,163
01-03-2025,Andhra Pradesh,Guntur,522307,40,28
01-03-2025,Karnataka,Chitradurga,577523,44,96
01-03-2025,Odisha,Sundergarh,769013,45,54
01-03-2025,Tamil Nadu,The Nilgiris,643237,12,12
01-03-2025,Odisha,Boudh,762015,232,440
01-03-2025,Chhattisgarh,Surajpur,497001,51,379
01-03-2025,Maharashtra,Nanded,431718,208,394
01-03-2025,West Bengal,Kolkata,700047,37,99
01-03-2025,Gujarat,Navsari,396570,24,14
01-03-2025,Andhra Pradesh,Guntur,522330,101,84
01-03-2025,Jammu and Kashmir,Kupwara,193221,295,439
01-03-2025,Gujarat,Navsari,396360,60,51
01-03-2025,Telangana,Warangal,506132,153,153
01-03-2025,West Bengal,Maldah,732210,15,44
01-03-2025,Andhra Pradesh,Srikakulam,532432,196,60
01-03-2025,Gujarat,Vadodara,390010,165,316
01-03-2025,Gujarat,Sabarkantha,383462,91,133
01-03-2025,Tamil Nadu,Kanniyakumari,629004,41,115
01-03-2025,Chhattisgarh,Gariyaband,493992,66,403
01-03-2025,Karnataka,Bangalore,560070,49,244
01-03-2025,Telangana,Medak,502294,20,35
01-03-2025,Karnataka,Ramanagar,562109,110,176
01-03-2025,Haryana,Sirsa,125077,163,288
01-03-2025,Punjab,Rupnagar,140124,59,138
01-03-2025,Andhra Pradesh,Guntur,522612,230,125
01-03-2025,Maharashtra,Sangli,416415,39,113
01-03-2025,Tamil Nadu,Cuddalore,607807,59,49
01-03-2025,Gujarat,Valsad,396120,100,172
01-03-2025,Karnataka,Bangalore,560051,30,131
01-03-2025,Maharashtra,Satara,415013,76,128
01-03-2025,West Bengal,Uttar Dinajpur,733209,78,200
01-03-2025,Kerala,Kannur,670632,24,75
01-03-2025,Andhra Pradesh,Parvathipuram Manyam,532443,16,13
01-03-2025,Gujarat,Junagadh,362620,92,127
01-03-2025,Karnataka,Hassan,573136,10,19
01-03-2025,Madhya Pradesh,Satna,485113,171,246
01-03-2025,Karnataka,Shimoga,577429,39,103
01-03-2025,Kerala,Alappuzha,688533,11,32
01-03-2025,Karnataka,Kolar,563160,77,83
01-03-2025,Haryana,Gurgaon,122018,82,111
01-03-2025,Delhi,Shahdara,110093,75,190
01-03-2025,Tamil Nadu,Karur,639117,100,70
01-03-2025,Maharashtra,Dhule,425406,124,170
01-03-2025,Kerala,Kollam,690542,31,30
01-03-2025,Gujarat,Arvalli,383245,78,31
01-03-2025,Jharkhand,Bokaro,829149,53,63
01-03-2025,Telangana,Adilabad,504102,65,84
01-03-2025,Punjab,Faridkot,152025,13,57
01-03-2025,Andhra Pradesh,Vizianagaram,531173,21,13
01-03-2025,West Bengal,North 24 Parganas,700036,40,86
01-03-2025,West Bengal,Barddhaman,713430,14,17
01-03-2025,Telangana,Medak,502281,67,40
01-03-2025,Punjab,Ludhiana,141103,14,28
01-03-2025,Telangana,Karimnagar,505497,27,72
01-03-2025,Gujarat,Ahmadabad,380004,16,167
01-03-2025,Maharashtra,Thane,421101,123,147
01-03-2025,Gujarat,Anand,388110,24,58
01-03-2025,Andhra Pradesh,Tirupati,517112,11,9
01-03-2025,Maharashtra,Raigarh,402116,77,56
01-03-2025,Odisha,Baleshwar,756134,13,49
01-03-2025,Karnataka,Chikkamagaluru,577168,28,28
01-03-2025,West Bengal,Alipurduar,735220,13,49
01-03-2025,Himachal Pradesh,Shimla,172029,17,13
01-03-2025,Tamil Nadu,Kanniyakumari,629251,76,87
01-03-2025,Karnataka,Dakshina Kannada,575010,12,8
01-03-2025,Telangana,Khammam,507161,49,42
01-03-2025,Jammu and Kashmir,Pulwama,191102,11,34
01-03-2025,Karnataka,Udupi,576217,31,29
01-03-2025,Uttar Pradesh,Prayagraj,212302,28,19
01-03-2025,Tamil Nadu,Tenkasi,627854,14,5
01-03-2025,Chhattisgarh,Bilaspur,495117,89,415
01-03-2025,Gujarat,Devbhumi Dwarka,361310,172,122
01-03-2025,Madhya Pradesh,Umaria,484551,127,236
01-03-2025,Maharashtra,Wardha,442104,395,697
01-03-2025,Jammu and Kashmir,Kathua,184204,134,340
01-03-2025,Uttar Pradesh,Faizabad,224206,52,40
01-03-2025,West Bengal,Barddhaman,713401,76,63
01-03-2025,Punjab,Faridkot,151207,113,593
01-03-2025,Maharashtra,Nanded,431712,826,1735
01-03-2025,Uttar Pradesh,Kanpur Nagar,208010,168,324
01-03-2025,Andhra Pradesh,East Godavari,533286,156,78
01-03-2025,Tamil Nadu,Ariyalur,621804,1084,466
01-03-2025,Maharashtra,Sindhudurg,416531,19,20
01-03-2025,Delhi,South West Delhi,110046,568,866
01-03-2025,Bihar,Jamui,811307,805,700
01-03-2025,Maharashtra,Buldhana,443101,433,685
01-03-2025,Andhra Pradesh,Ananthapuramu,515661,102,18
01-03-2025,Maharashtra,Thane,400602,110,403
01-03-2025,Jharkhand,Giridih,825324,412,608
01-03-2025,Rajasthan,Jaipur,303908,109,160
01-03-2025,Kerala,Wayanad,673595,30,49
01-03-2025,Tamil Nadu,Ariyalur,621701,669,170
01-03-2025,Rajasthan,Hanumangarh,335511,93,191
01-03-2025,Bihar,Sitamarhi,843315,319,629
01-03-2025,Chhattisgarh,Janjgir-champa,495661,135,473
01-03-2025,Bihar,Sitamarhi,843324,1265,1511
01-03-2025,Gujarat,Dohad,389152,23,227
01-03-2025,Rajasthan,Jodhpur,345021,260,232
01-03-2025,Maharashtra,Ratnagiri,416701,101,350
01-03-2025,Assam,Karimganj,788806,60,63
01-03-2025,Rajasthan,Sawai Madhopur,322001,516,1053
01-03-2025,Gujarat,Bharuch,393010,154,176
01-03-2025,Tamil Nadu,Tiruvallur,602025,324,196
01-03-2025,Chhattisgarh,Janjgir-champa,495557,135,386
01-03-2025,Maharashtra,Nashik,422010,477,1047
01-03-2025,Odisha,Sundergarh,769003,85,120
01-03-2025,Tamil Nadu,Dindigul,624304,246,356
01-03-2025,Telangana,Khammam,507157,21,24
01-03-2025,Uttar Pradesh,Jaunpur,223101,362,281
01-03-2025,Jammu and Kashmir,Rajouri,185132,425,874
01-03-2025,Gujarat,Bharuch,392230,38,32
01-03-2025,Maharashtra,Chandrapur,442901,48,48
01-03-2025,Haryana,Bhiwani,127309,116,320
01-03-2025,Chhattisgarh,Kondagaon,494331,51,261
01-03-2025,Madhya Pradesh,Bhopal,462008,207,218
01-03-2025,Maharashtra,Akola,444107,472,1521
01-03-2025,Maharashtra,Pune,410406,32,112
01-03-2025,Madhya Pradesh,Singrauli,486887,157,58
01-03-2025,Rajasthan,Karauli,322254,111,220
01-03-2025,Telangana,Nalgonda,508233,55,35
01-03-2025,Uttar Pradesh,Ballia,221715,380,373
01-03-2025,Karnataka,Gulbarga,585225,84,168
01-03-2025,Chhattisgarh,Surguja,497114,34,130
01-03-2025,Tripura,South Tripura,799104,315,506
01-03-2025,Assam,Golaghat,785612,22,36
01-03-2025,Tamil Nadu,Chennai,600039,728,1374
01-03-2025,Maharashtra,Pune,411004,43,118
01-03-2025,Jammu and Kashmir,Srinagar,190020,56,181
01-03-2025,Tamil Nadu,Cuddalore,608001,231,239
01-03-2025,Punjab,Gurdaspur,143511,242,614
01-03-2025,Haryana,Hisar,125113,289,340
01-03-2025,Telangana,Jagitial,505454,11,39
01-03-2025,Maharashtra,Buldhana,444304,29,103
01-03-2025,Tamil Nadu,Krishnagiri,635124,51,23
01-03-2025,Bihar,East Champaran,845315,142,343
01-03-2025,Odisha,Ganjam,761151,68,134
01-03-2025,Madhya Pradesh,Indore,452015,758,460
01-03-2025,Odisha,Baudh,762017,12,197
01-03-2025,Telangana,Mahabubnagar,509339,163,165
01-03-2025,Madhya Pradesh,Seoni,480884,541,731
01-03-2025,Haryana,Sonipat,131402,220,560
01-03-2025,Jammu and Kashmir,Leh,194101,100,67
01-03-2025,Uttar Pradesh,Kasganj,207241,412,128
01-03-2025,West Bengal,Bankura,722206,345,322
01-03-2025,Odisha,Sundergarh,770040,385,544
01-03-2025,Odisha,JAJPUR,754292,37,65
01-03-2025,Andhra Pradesh,West Godavari,534462,160,125
01-03-2025,Andhra Pradesh,Nellore,524344,64,93
01-03-2025,Andhra Pradesh,West Godavari,534005,113,70
01-03-2025,Uttarakhand,Pauri Garhwal,246131,20,19
01-03-2025,Andhra Pradesh,Ananthapuramu,515331,149,11
01-03-2025,Tamil Nadu,Villupuram,605701,155,69
01-03-2025,Bihar,Saran,841442,239,217
01-03-2025,Bihar,Bhojpur,802202,98,175
01-03-2025,Uttar Pradesh,Bulandshahr,245411,206,87
01-03-2025,Uttar Pradesh,Amethi,229307,125,71
01-03-2025,Karnataka,Belagavi,591305,61,30
01-03-2025,West Bengal,Hooghly,712410,226,226
01-03-2025,Andhra Pradesh,Chittoor,517423,404,177
01-03-2025,Maharashtra,Amravati,444704,284,717
01-03-2025,Gujarat,Sabarkantha,383355,22,83
01-03-2025,Rajasthan,Dungarpur,314038,87,191
01-03-2025,Karnataka,Uttara Kannada,581336,28,47
01-03-2025,West Bengal,North 24 Parganas,743166,91,165
01-03-2025,Sikkim,South,737126,54,187
01-03-2025,Odisha,Angul,759141,84,185
01-03-2025,Maharashtra,Jalgaon,424207,175,395
01-03-2025,Tamil Nadu,Tirunelveli,627811,165,373
01-03-2025,Madhya Pradesh,Neemuch,458228,261,105
01-03-2025,Maharashtra,Sindhudurg,416611,38,302
01-03-2025,Jammu and Kashmir,Reasi,185203,118,283
01-03-2025,Rajasthan,Udaipur,313205,158,135
01-03-2025,Karnataka,Shimoga,577243,11,73
01-03-2025,Gujarat,Gandhinagar,382024,56,104
01-03-2025,Assam,Nalbari,781126,652,85
01-03-2025,Kerala,Pathanamthitta,689101,25,67
01-03-2025,Madhya Pradesh,Sagar,470125,237,202
01-03-2025,Bihar,Jehanabad,804424,36,200
01-03-2025,Assam,Charaideo,785673,26,12
01-03-2025,Odisha,Bargarh,768103,145,292
01-03-2025,Tamil Nadu,Tiruvannamalai,606706,320,46
01-03-2025,Telangana,Komaram Bheem,504296,65,114
01-03-2025,Rajasthan,Pratapgarh,327026,103,116
01-03-2025,Telangana,Karimnagar,505152,30,40
01-03-2025,Andhra Pradesh,East Godavari,533211,220,88
01-03-2025,West Bengal,South 24 Parganas,743611,84,108
01-03-2025,Karnataka,Gulbarga,585312,51,70
01-03-2025,Odisha,Baleswar,756001,126,139
01-03-2025,West Bengal,Jalpaiguri,735230,64,58
01-03-2025,Himachal Pradesh,Kangra,176052,137,110
01-03-2025,Bihar,Supaul,852112,24,78
01-03-2025,Madhya Pradesh,Narsinghpur,487555,47,98
01-03-2025,Kerala,Kannur,670642,42,105
01-03-2025,Andhra Pradesh,Sri Sathya Sai,515110,20,21
01-03-2025,Bihar,Muzaffarpur,843132,42,27
01-03-2025,Telangana,Warangal,506332,37,33
01-03-2025,Andhra Pradesh,Tirupati,517503,20,25
01-03-2025,Kerala,Palakkad,679301,18,51
01-03-2025,Himachal Pradesh,Solan,173221,49,83
01-03-2025,Andhra Pradesh,Krishna,521343,139,48
01-03-2025,Bihar,Kishanganj,855106,38,54
01-03-2025,Chhattisgarh,Koriya,497773,10,24
01-03-2025,Kerala,Ernakulam,682023,35,83
01-03-2025,West Bengal,North 24 Parganas,700117,31,46
01-03-2025,Assam,Sonitpur,784506,136,50
01-03-2025,Maharashtra,Mumbai Suburban,400084,75,91
01-03-2025,Kerala,Ernakulam,682312,17,30
01-03-2025,Tamil Nadu,Vellore,632403,37,36
01-03-2025,Andhra Pradesh,Sri Sathya Sai,515291,14,4
01-03-2025,Tamil Nadu,Kancheepuram,603103,207,221
